trip_id,road_segments
1177,"157177,157177,157177,56740,56740,56740,56742,56742,102153,102151,7000,7000,7000,7000,7000,6991,140716,106907,106903,106903,106903,100097,100097,191975,106,121823,107216,107216,91,107220,107220,107220,107220,122571,122571,122571,122571,122571,122571,26,156003,122571,122571,122571,122571,122571,97,97,97,39542,39542,39542,110378,110378,110378,110378,110378,110378,191969,1316,110068,110068,1459,1459,152026,1535,1535,1535,1535,140716,140716,1573,1573,1573,1573,6992,6992,14949,6523,56741,56740"
1178,"183952,125624,107218,141731,141731,141731,141731,141731,1534,1534,1534,1534,43,97958,102513,77,1285,100094,100094,7365,1280,1271,1275,100111,100111,100111,60347,10695,10695,10691,10691,10691,10691,10691,5714,5719,5713,7451,7451,7451,7451,190877,190875,190875,190875,190875"
1179,"7614,155739,10393,66249,1114,1114,1117,7358,32596,66259,138894,1098,34144,101725,980,190145,6480,6480,895,1100,10565,6225,133194,153302,599,133195,133195,133195"
1180,"99353,99353,99354,1020,5142,159511,51464,125631,125631,136,125638,125638,193260,116576,116576,25673,6,116545,116572,846,116539,4277,116869,116869,109544,109544,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128610,128599,163871,163871,84427,84419,84371,84371,4936,4936,4936,4936,4936,84431,84431,174,854,156206,25680,25680,156205,139,139,1191,125636,1202,125634,125634,6781,125629,51498,51474,159510,159510,5169,6688,8504"
1181,"892,892,892,892,25672,25672,10538,6207,5116,5116,1466,67,67,67,67,67,67,69,37,183394,183394,10291,10291,10291,10284,89,122454,122454,122454,4151,177915,108835,108835,125625,1324,157116,1518,1518,1518,79775,1524,1532,154957,154957,154957,1438,1438"
1182,"56740,156281,56741,56741,56740,157178,157179,157182,7005,14956,5034,5034,5034,5034,978,978,962,26,156003,1221,1221,22372,22372,7036,19,99299,1382,125631,135,136,125637,1203,194151,6826,6871,7250,7250,7250,6831,175438,6868,6868,6868,134159,134383,7240,7240,7240,8474,8474,134164,134165"
1183,"157177,157177,156280,156281,56743,56743,56741,157179,157179,15007,7005,5034,5034,5034,5034,978,973,962,26,156003,22372,7036,7036,19,99299,99299,1381,51474,51462,159510,5143,5143,1022,99398,1018,99428,99422,99422,99422,99422,99422"
1184,"7818,7818,7813,7817,149234,7819,12390,12390,12406,171686,175373,39185,105438,105438,12231,12231,172284,172284,172284,172284,12244,7200,5753,99944,185477,185477,185466,5768,5768,5768"
1185,"12517,12517,12517,7730,12479,12479,183684,153212,6518,6518,6518,6518,6518,6518,6518,770,770,770,770,108492,896,895,1099,1099,1101,1102,1102,1102,1102,1102,1102,1105,189930,34134,34134,34134,34134,10411,10430,10430,10430,1135,10453,10453,10453,10453,10442,6509,1137,1141,159378,1298,1297,1297,1297,1297,86,10302,10291,10284,89,122454,122454"
1186,"107221,107221,107221,107224,82288,82288,1525,1532,154957,154957,108520,108516,108516,108516,139586,101783,101782,27015,27015,15245,26486,25775,25771,78576,4787,4787,4787,136569,136573,136573,136573,136573,136573,136573,136573,136573,140591,140591,9,9,12,12,78507,78507,13,16,16,16,16,16,29737,29737,41526,41545,48950,106152,106152,29761,99004,49112,49112,161117,49921,49900,49900,49598,6194,49530,49849,49859,49859,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49874,49873,49834,49834,49834,49834,49834,49834,49834,49834,49834"
1187,"5256,5256,5256,5256,1001,6694,6694,6694,6694,1133,1500,128,143419,143419,153678,107,107,99,99,99,99,99,191967,107215,121823,121823,110378,10596,10596,10596,10596,10596,10596,10596"
1188,"107456,132780,132780,132780,132780,132780,107454,107454,107454,107454,107454,107454,107454,1313,1533,1533,10598,110378,110378,110378,10596,10596,10596,110378,110378,110378,191969,191969,191969,191969,191969,191969,110068,1459,152026,1461,1461,1461,100092,140716,1573,1573,1573,6992,14949,6523,6520,56741,56740,56740,56740"
1189,"804,22444,99416,1016,1016,1016,9939,5142,51477,1383,51501,51495,51487,102164,102164,39803,97359,51482,51485,51485,5276,1494,156295,156295,156295,156292,156298,156298,156298,156298,156290,168058,156285,156285,156285,156287,156287,132860,100097,100097,100097,191975"
1190,"152677,152677,152677,152677,152677,152675,161832,161832,1563,1567,106907,106903,100097,191975,117,107215,121823,121823,107217,110377,1534,1534,1534,43,108839,54759,97951,97951,97951,97951,97951,97950,108842,108842,108842,108842,108842,108842,82290"
1191,"125624,125624,125624,125624,125624,141731,141731,141731,1534,44,44,44,177915,177915,108838,108835,108835,108835,107212,125625,125625,125625,183951,1326,181233,1433,1433,136565,136565,136565,136565,136565,136565,136565,136565,1323,1323,1323,1323,4156,687,4154,10608,10608,10608,10608,10608,10608,10608"
1192,"84315,1114,104795,1118,1118,1118,66257,25688,25687,141,141,141,141,141,146,147,1093,22367,1082,1082,39161,146760,146760,146760,146760,146760,146760"
1193,"133196,133196,893,893,893,153300,595,595,156129,156129,1103,1103,1103,1103,1103,1103,34145,980,980,980,190145,982,37899,108491,771,156202,156199,156199,156199,156199,737,737,726,726,99088,133450,133437,136477,136541,136541,911,909,907,907,907,22003,1386,22013,1387,22027,1388,1388,1388,1388,1388,1388,1389,100509,100510,22023,63463,63463,63463,22675,22675,22678,35959,35959,35959,35959,35959,35959,22686,35955,35955,35955,35955,35955"
1194,"112604,112604,112602,97958,102513,77,7365,7365,7365,1288,1288,1288,1288,1280,1271,1275,60347,159430,10695,10695,10691,10691,10691,5714,7447,7598,5713,7451,635,36632,36632,6492,6492,39203,39203,39203,734,734,734,39167,39165,34274,34274,7750,7750,7750,7743,7748,7767,7767,7767,7767,7767,7767"
1195,"102137,102137,5825,176429,1265,1265,1249,106550,1268,1268,1268,10688,5716,5716,10690,10690,159431,159431,159431,159431,132759,100112,1274,1274,1274,1274,1281,1281,1281,1281,1281,1281,1287,132756,1284,78,78,102512,97957,1289,1289,1289,1289,1290,1292,1319,108456,105994,1294,49,49,49,49,49,49,49,134152,108833,125625,1326,181233,1433,136565,136565,136565,1327,687,685,107447,132763,132763,4157,100080,100080,100080,100080,1043,678,678,678,10658,10641,27120,27120,27120,7362,7362,7362,4146,25684,25684,25684,25684,25684,1281,1281,1287,1287,1287,7366,100094,100098,100098,100098,100098,100098,100098,100098,100098,100098,100098,1284"
1196,"1545,1545,1545,1545,1547,1547,1452,1452,1452,1452,1451,1451,1451,1445,191189,191189,191189,191189,1439,1439,108530,108530,108520,108516,108516,108516,108516,139585,26673,97607,26703,26703,27932,27110,27884,27884,27884,27760,27760,27760,28045,28045,185607,185608,185608,106000,27114,27123,27123,105648,105468,105468,105468,105451"
1197,"12940,12940,12940,124,124,124,124,124,127,127,127,25712,25712,183392,183392,10291,10291,89,89,122454,43,43,102513,102513,77,100094,100098,169421,7365,7365,1288,1280,25685,25685,25685,25685,25685,1270"
1198,"6410,6410,79807,6392,6401,6401,6401,1502,1502,159371,1202,138,125634,6781,133,17,17,6882,6882,22370,5991,27,27,27,136574,136572,136572,4786,78568,78568,25739,15246,24242,24257,25763,25763,25768,26487,26487,26487,26487"
1199,"55,55,63,85,10535,10535,10535,10535,10535,10535,10535,10535,10535,62,108884,108884,108884,63,63,63,63,56,56,58,58,58,58,78,97957,108881,108881,108881,1290,1290,112604,112604,112603,112603,112607,60,60,52,52,55,55,55,63,85,10535,10535,10535,10535,10535,10535,55,55,63,63,63,63,56,59,59,59,52,52,54,75,75,75,155722,6209,1366,1366,1463,1463,7614,155733,1505,1507,10430,1135,10547,1137,1142,140435,1143,1004,1004,1004"
1200,"798,798,798,798,8021,158525,152646,8857,8558,105085,7233,8826,791,791,791,791,106438,8238,866,8237,106090,7312,7312,7312,4178,7860,7860,7853,7853,3975,3975,3975,3975,3975,7890,183435,21949,21949,22465,21960,4682,10026,4675,77196,22510,10004,96748,192405,96754,96448,22228,22228,22228,22229,96458,77299,77299"
1201,"32595,32595,32595,32595,7358,7358,32596,138894,35259,183530,34143,34143,34145,101724,190145,168099,102344,102349,106427,106427,106427,106424,106424,106424,106050,133194,597,153301,139407,139407,102159,159253,159253"
1202,"90,107217,107217,10597,4149,4149,4149,1534,112603,112603,112607,112607,112607,60,55,55,55,62,62"
1203,"10453,10453,10547,10442,6509,6509,6509,6509,1139,1139,1139,1008,1008,1008,122708,168373,168373,10503,10512,34149,34149,1184,1169,1167,1162,1159,130577,175306,8839,8457,8237,106090,106090,7312,4178,7867,7858,7855,7286,7862,7279,7840"
1204,"10520,10510,152673,122706,122706,117105,117105,7350,7350,6397,1502,1502,159371,159371,1202,125634,125634,6781,133,17,6882,6882,6882,22,176478,175618,175618,175618,175618,175618,175618,178518,178520,183282,190086,190086"
1205,"157177,157177,157177,56740,157179,157179,15007,5034,5034,971,973,962,156003,22372,22372,7036,19,99299,125633,125631,135,125638,125638,116576,116576,116576,125639,25673,6,116545,853,168345,136470,136470,136470,948,28123,125918,125918,7317,7317,125904,125904,6696,100414,100415,6738,6738,6738,122448,161553,161554,161554,161554,161554"
1206,"6410,6410,6392,6407,6401,6401,6401,6401,6401,6397,1502,159373,194151,193260,116576,116576,25674,141,141,141,142,147,1093,1076,1078,27927,27927,27927,1084,1084,1084,1084,1339,1344,1342,5825,7511,1254,1254,1256,185499,5865,7488,159456,10863,176356,176356,176356"
1207,"4201,798,798,798,8021,6863,152646,147690,155231,8865,6841,6827,6827,1198,116575,116575,116575,1194,6006,7093,6428,8712,8717,8720,154092,1300,1300,117104,117104,1006,159378,1298,1298,1298,1297,33178,10302,10284,89,89,122454,4151,4151,4151,4151,177915,108835,134152,125625,125625,125625,125625,157116,157266,1524,1532,154957,1437,1437,1437"
1208,"9319,9319,2364,2364,2364,9129,2361,2361,2361,2358,134134,9010,9023,9036,134419,33774,33807,33778,33767,33860,33719,42175,33782,30463,30449,32361,32356,32355,103225,103225,103225,103225,103225,103225,41988,99407,188489,188494,188467,188449,188453,42029,42029,42029,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,190409,190409,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026,42026"
1209,"7610,7610,7610,156130,156130,106424,106424,106424,106050,133194,597,153302,599,133195,176396,183384,183384,183384,100127,100127,100127,1281,1287,1287,1287,132756,1284,1284,78,102512,97957,97957,97957,108881,108881,108881,108881,108881,108881,108881,1290,1292,1292,108411,108456,108456,1294,1294,1294,1294,49,134152,134152,134152"
1210,"7467,7467,7467,7467,7503,7503,159444,7463,100107,165037,1251,1251,1249,106550,10729,1268,10688,5716,10690,10690,10694,10694,6228,100112,1277,1277,1277,1274,1274,1274,1274,1274,1274"
1211,"161174,106702,106702,21458,128596,128596,128596,128596,128596,128596,128596,128596,99086,6802,6802,7792,7792,7792,159466,51552,6807,6807,12480,156201,5994,4138,144,144,25681,25681,139,139,139,125636,125636,138,125634,6781,133,17,6882,6882,6882,183279,176478,176478,176478,178520,190086,190086,190086,190086,190086,190086,190086,15006,157181,157180,157177,157177,157177,157177,157177,157177,157177,157177,157177,157177,157177,56740"
1212,"7740,146906,146906,12420,12663,6747,99065,12244,7200,5753,5753,99944,185478,11724,7429,5767,603,605"
1213,"110452,1147,1147,1147,1147,159248,159248,159248,110454,110454,110454,110451,110449,110449,1129,1131,1131,1131,1131,13334,1500,143419,143419,143419,153678,107,107,99,99,99,99,99,191968,191968,191968,191970,191970,18795,132781,132781"
1214,"10537,10537,10537,1364,1509,1509,1509,600,153300,106050,133194,153302,598,1353,62768,62768,62768"
1215,"183753,183753,183750,1478,1478,1478,1478,1478,1137,1137,1137,1137,1142,1144,1145,110452,110452,110452,110452,110452,5254,5258,5258,5258,5129,5210,159380,78731,8887,5123,6046,163876,8504,5184,153398,5118,5194,2347,99445,99445,805,188604,99457,107448,856,176235,128601,128601,165,165,165,165,165,7236,7240,7240,7240,8474,859,9605,128602,864,864,106436,8238,8238,867,867,843,845,846,116539,4277,116869,116869,109544,84430,160926,160926,850,850,4970,11836,720,178332,7322,723,718,708,161174,161174,106702,106702,21462,99084,99084,623,623,5356,108757,5348,36521,36523"
1216,"6805,6805,6805,106365,106365,6804,7740,146906,146906,12420,12663,12663,12663,12663,183396,99065,12229,7200,5753,99944,185478,5801,5788,7429,7429,5767,603,605,153281,153281,153281"
1217,"130578,106086,106086,106086,130576,130576,1160,1164,1168,1187,125639,25674,141,141,141,141,142,146,147,1086,12449,12449,12449,1095,1095,1095,1095,1095,1095,1095,39217,39217,39217,99057,190857,190857,190857,190857,99058,99058,99058,99058,99058,99058,39196,155191,99889,5804,185473,185478,5801,11724,7429,7425,5634,5634"
1218,"1249,1249,102137,102137,102137,102137,102137,7511,1252,1254,1256,1338,1338,1338,5865,5865,1258,7488,159456,159456,159456,10893,10893,10893,10893,10893,10893,10893"
1219,"8474,8474,796,796,7271,7271,7271,7271,7271,7243,7240,8474,8474,9605,183376,128602,106438,8238,867,867,867,867,867,868,128611,116539,116539,4277,4277,84433,116869,116869,109544,128599,160926,848,850,4970,4970,4970,101650,160778,178332,178332,723,723,723,723,621,161174,161174,106702,106702,21458,21462,623,623,5356,108757,5344,101619,36521,36523,163837,163837"
1220,"36557,5406,5406,5313,161026,161025,161025"
1221,"7610,7610,7610,156130,106424,106050,733,597,153301,153301,139407,159253,116787,116787,36628,36632,36632,6492,6492,6492,39202,190860,190860,190860,191113,191113,99057,190855,190855,190855,190267,190271,155191,5804,99944,185478,11693,11693,11693,11693"
1222,"6429,6429,116541,116541,116541,116541,116541,116544,116544,1182,1173,1175,1175,7352,1177,10502,122707,122707,122707,122707,122707,1010,1139,1139,1139,1139,1477,34174,1157,10449,10449,155994,73,73,36,36,36,36,36,25257,25257,22131,33,33,33,33,33,33,97951,97951,97951,97951,97950,108842,82290"
1223,"5825,176429,7512,1249,1249,1249,106552,153973,153973,167830,1060,1060,156011,156011,37890,37890,144,144,25681,156205,139,139,1191,125635,125635,159373,194151,194151,1199,6826,6826,6826"
1224,"1226,1226,79540,79563,79573,6888,183732,79618,79607"
1225,"10428,10428,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,10453,10453,10547,10442,6509,1137,1141,159378,159378,1298,1297,33178,10295,10286,10286,10286,10286,10291,89,89,4151,39,54757,102513,102513,102513,78,78,78"
1226,"79594,79594,79594,79594,79594,79594,79594,79594,79594,79594,79594,79594,6772,6772,6772,6772,6772,6772,6772,6772,6772,6772,6772,6808,6808,6808,6772,6772,6772,6772,6772,6772,6772,6808,6808,6770,6770,6337,6339,6339,1243,1243,1243,7123,7123,7123,156274,6994,159068,14691,14927,7000,7000,7000,1563,140716,1573,106907,106903,140715,100097,100097,100097,152026,1460,1538,1538,1538,1445,191191,110064,109919,109919,109919,91210,1552,1544,1547,1547,1547,1547,1449,1449,1449,1449,1449,1550,1550,1550,1550,1535,100092,100092,100092,100092,140715,156299,105031,153194,156283,168059,168059,168059,168059,156289,5293,1495,159472,5269,51471,5175,5175,5175,51500,51498,1385,125631,125631,134,178,178,181,182,182,182,182,33683,33683,33683,33683,33683,33683,166766,166766,1413,1414,116479,116479,116479,116479,9954,9954,25801,30374,30370"
1227,"5999,1357,1362,100123,100123,100123,159430,10695,10695,5714,5714,7447,5713,7451,7451,190877,191089,191089,191089,39177"
1228,"112604,112604,112604,112603,112603,112607,60,52,52,54,75,75,6209,1366,1366,1366,1463,1463,155739,155730,155733,1505,1507,10430,10430,1136,1136,10422,25507,25507,25507"
1229,"102349,102349,106424,106424,106050,133194,597,153302,598,1353,1357,125615,60345,60345,60345,60345,60345,159430,10695,10695,10695,10691,10691,10691,5715,5717,5724,5724,1267,10730,102135,102136,1252,1252,1254,1254,7430,1256,185499,5865,7490,5851,5851,5851,1259,1259,11200,11170,11170,11170,11170"
1230,"156199,736,731,731,731,731,731,731,731,731,731,731,731,51538,155683,184062,131583,155649,162652,162652,161129,161130,184062,192457,192457,192457,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,174996,162652,162652,51536,723,718,159466,51552,6807,6807,183686,153212,6519,110121,150012,156202,156202,156199,156199,156199,51553,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,731,731,731,731,717,163135,101641,146751,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854,163854"
1231,"5053,5053,159513,51464,1385,1385,125631,125631,135,136,125638,125638,193260,116576,116576,25674,141,141,141,141,143,143,2,2,156199,156199,156199,156199,731,714,714,51538,184062,131583,155649"
1232,"13237,13237,13237,153967,13238,153759,13233,190859,631,631,172285,631,172286,97496,155195,13159"
1233,"597,597,153302,599,599,599,133196,892,892,892,892,25672,25672,6207,6207,10539,1466,67,67,69,69,69,69,69,155992,25714,25718,10283,10283,122570,122570"
1234,"112604,80,102513,77,77,77,100094,7365,7365,1288,1288,1288,25683,100126,100126,183385,176395,176395,176395,176395,133196,133196,133196,133196,133196,893,600,595,7610,7487,7487,7487,7487,1103,34152,101724,980,6481,150246,771,771,156202,156199,156199,156199,736,736,736,731,731,731,715,163135,101641,101639,21442,108683,108683,108683,108683,108683,108683"
